record_id,source_dataset,data_origin,borrower_scope,dataset,business_age_years,registered_capital_wan,industry,employee_count,annual_revenue_wan,annual_profit_wan,profit_margin,cash_flow_wan,asset_liability_ratio,invalid_invoice_ratio,supplier_count,customer_count,customer_concentration,tax_level,tax_score,annual_tax_wan,has_default_history,overdue_count_2yr,credit_inquiry_3m,legal_disputes,has_real_estate,real_estate_value_wan,has_other_collateral,revenue_volatility,is_ecommerce,is_tech_enterprise,default_probability,has_defaulted,credit_rating,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code,risk_label,risk_label_definition
SGC-0001,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,DEM,18,,,,,0,1,1,4,2,used_car,1,2,4,2,1,4,2,21,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SYN-7619,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,153.0,construction,2,1593.8,20.2,0.0127,43.3,0.201,0.004,8,15,0.2763,M,3,51.6,0,0,3,0,0,0,0,1.6734,0,0,0.1669,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7620,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,38.4,it_tech,1,55.3,2.9,0.0525,5.6,0.0568,0.0423,5,13,0.1647,D,1,3.3,0,2,2,0,0,0,0,1.5621,0,0,0.6081,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7621,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.9,95.0,it_tech,1,98.4,-4.6,-0.0472,3.4,0.9,0.0296,8,8,0.1057,M,3,3.8,0,0,4,2,0,0,0,0.1133,1,0,0.5191,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7622,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,17.4,69.2,wholesale_retail,1,142.9,6.1,0.0425,57.2,0.1235,0.0117,4,9,0.0793,M,3,7.5,0,0,2,1,0,0,1,0.0627,0,0,0.1085,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7623,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,11.7,198.9,resident_service,6,628.8,-18.5,-0.0294,5.6,0.371,0.0082,17,20,0.4471,M,3,18.0,0,2,1,1,0,0,0,1.0626,0,0,0.2032,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7624,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.5,25.9,manufacturing,16,170.2,15.0,0.0879,17.4,0.5253,0.0274,11,10,0.719,A,5,8.9,0,1,1,0,0,0,1,0.0408,0,0,0.1891,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7625,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.8,67.2,wholesale_retail,1,621.4,72.0,0.1159,88.4,0.0668,0.0223,14,10,0.8575,A,5,29.0,0,1,3,0,0,0,0,0.4857,0,0,0.1111,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7626,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.6,75.8,resident_service,3,287.4,-5.7,-0.0199,14.5,0.2086,0.0876,10,10,0.1518,M,3,9.0,0,1,0,0,0,0,0,0.2896,0,0,0.1903,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7627,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.5,28.3,wholesale_retail,2,136.7,-1.4,-0.01,8.4,0.7194,0.0099,11,15,0.384,B,4,4.3,0,1,2,0,0,0,1,0.1362,0,0,0.3037,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7628,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.7,71.1,scientific_research,1,480.7,40.6,0.0844,76.1,0.3096,0.0136,8,17,0.1923,B,4,9.1,0,1,1,0,0,0,0,1.0126,0,0,0.1111,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7629,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.6,231.3,it_tech,1,102.1,-0.9,-0.0084,16.1,0.6281,0.013,8,18,0.4151,C,2,1.1,0,0,0,0,1,94.7,0,0.4092,0,0,0.1876,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7630,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.7,147.3,wholesale_retail,2,119.5,-4.9,-0.0414,24.1,0.9,0.1734,7,17,0.4454,D,1,3.1,0,1,1,0,0,0,0,0.8796,0,0,0.3604,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7631,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.1,35.4,wholesale_retail,1,142.1,38.4,0.2703,56.8,0.0887,0.1141,9,20,0.3175,A,5,6.6,0,0,1,0,1,249.5,0,0.1123,0,0,0.0298,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7632,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.7,284.1,it_tech,1,338.5,-2.4,-0.0071,14.9,0.126,0.0071,9,18,0.5751,A,5,6.4,0,1,4,1,0,0,0,0.793,0,0,0.2375,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7633,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,13.8,16.3,agriculture,1,242.6,1.8,0.0072,42.8,0.0744,0.001,7,21,0.4837,M,3,13.9,0,0,2,0,1,263.5,0,0.8606,0,0,0.0726,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7634,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.6,19.5,hospitality_food,1,901.1,121.5,0.1349,201.9,0.5744,0.0328,10,15,0.2921,M,3,28.2,0,1,3,0,1,209.0,0,0.1351,0,0,0.101,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7635,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.3,24.2,manufacturing,2,53.1,-2.0,-0.037,3.5,0.9,0.1682,5,18,1.4188,B,4,2.2,0,2,3,0,0,0,1,0.1938,0,0,0.6258,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7636,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.2,19.9,wholesale_retail,1,1777.5,19.9,0.0112,34.7,0.4447,0.1863,14,19,0.1353,C,2,78.6,0,0,1,0,1,88.7,0,0.5289,0,0,0.1029,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7637,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.8,75.3,it_tech,1,78.9,1.2,0.0147,3.7,0.9,0.0257,6,20,2.5702,B,4,4.3,1,5,2,0,0,0,0,0.9749,0,0,0.8448,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7638,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.0,44.2,wholesale_retail,1,325.9,-1.3,-0.0039,7.1,0.2863,0.0392,5,18,1.5043,M,3,9.8,0,1,1,0,0,0,0,0.1645,0,0,0.2092,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7639,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.0,27.9,wholesale_retail,1,1886.6,1.0,0.0005,7.5,0.2153,0.1063,7,14,0.1884,C,2,92.2,0,0,1,0,0,0,0,0.3692,1,0,0.1403,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7640,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.5,111.9,wholesale_retail,1,43.1,1.2,0.0272,17.2,0.2726,0.0767,9,17,0.0442,A,5,2.2,0,0,2,0,1,175.3,0,0.3245,0,0,0.1521,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7641,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,11.9,64.3,construction,1,11.3,0.4,0.0326,4.5,0.6492,0.0179,14,15,0.2164,C,2,0.1,0,2,3,0,0,0,0,0.4573,1,0,0.2864,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7642,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.0,134.9,manufacturing,3,18.8,-0.3,-0.0165,7.5,0.7762,0.0541,3,15,0.1333,C,2,0.4,0,0,2,0,0,0,0,2.1604,0,0,0.3089,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7643,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.9,96.8,manufacturing,2,1696.8,234.8,0.1384,200.6,0.1987,0.0216,11,20,0.0803,M,3,51.4,0,1,1,0,1,213.0,0,0.2645,0,0,0.0262,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7644,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.6,137.2,wholesale_retail,1,1042.5,178.1,0.1709,244.0,0.4398,0.0478,6,15,0.6503,M,3,38.9,0,0,2,0,0,0,1,0.4899,0,0,0.1973,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7645,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.9,34.7,hospitality_food,1,903.2,156.7,0.1734,234.0,0.6953,0.0319,8,16,0.2631,M,3,47.3,0,3,2,0,0,0,0,0.1285,0,0,0.1894,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7646,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,20.3,scientific_research,1,950.3,-21.2,-0.0223,-19.4,0.0504,0.0588,10,13,0.7937,B,4,47.6,0,0,2,0,0,0,0,0.6049,1,0,0.1482,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7647,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,47.3,manufacturing,1,346.1,36.2,0.1047,28.8,0.6185,0.054,7,20,0.592,C,2,13.4,0,1,3,0,0,0,0,0.241,0,0,0.4016,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7648,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.9,106.7,it_tech,4,254.6,27.1,0.1066,47.8,0.2858,0.053,10,11,1.4789,A,5,5.8,0,0,1,1,0,0,1,0.906,0,0,0.1947,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7649,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.8,38.2,wholesale_retail,2,872.2,23.1,0.0265,30.8,0.4248,0.1028,8,11,1.2844,D,1,35.7,0,0,2,0,0,0,0,0.0463,0,0,0.3051,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7650,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,153.2,hospitality_food,1,619.0,39.7,0.0642,66.7,0.7237,0.0951,8,12,0.5278,M,3,12.9,0,2,1,0,0,0,0,0.3607,1,0,0.2618,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7651,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.6,83.3,it_tech,1,1287.7,21.6,0.0167,21.2,0.3902,0.0047,14,22,0.3714,M,3,65.6,0,0,3,0,0,0,0,0.1752,0,0,0.2577,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7652,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.5,10.1,construction,1,164.0,-0.1,-0.0004,10.3,0.4826,0.1286,13,16,0.0666,B,4,5.8,0,1,1,0,0,0,0,0.1568,0,0,0.2403,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7653,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,42.9,hospitality_food,1,261.0,12.8,0.049,9.0,0.2371,0.0993,14,13,0.7844,B,4,7.0,0,1,1,1,0,0,0,1.2722,0,0,0.4621,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7654,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.7,99.8,construction,1,2817.0,282.8,0.1004,497.2,0.9,0.0092,7,14,0.4633,B,4,114.6,0,0,3,0,1,72.0,0,0.22,0,0,0.0593,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7655,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,24.9,hospitality_food,10,63.8,3.2,0.0498,21.0,0.3922,0.0065,5,12,0.8019,A,5,0.8,0,0,1,0,1,57.6,0,0.4843,0,0,0.1663,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7656,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.3,47.0,wholesale_retail,1,2357.3,-44.8,-0.019,-41.6,0.217,0.243,9,11,0.0893,C,2,51.5,0,1,2,0,0,0,0,0.451,0,0,0.1981,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7657,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.1,57.3,construction,1,69.4,2.5,0.0361,18.8,0.1726,0.0827,7,21,0.2851,M,3,1.1,0,0,1,0,0,0,0,0.3588,0,0,0.2126,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7658,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.7,68.5,construction,2,92.3,2.7,0.0294,24.7,0.2098,0.0781,8,16,0.3113,A,5,3.9,0,1,2,0,1,173.8,0,0.6268,0,0,0.1778,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7659,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,35.9,manufacturing,2,623.5,-20.7,-0.0333,-27.8,0.5865,0.0259,9,18,0.279,D,1,25.4,0,0,0,0,0,0,1,0.279,0,0,0.3119,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7660,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,153.0,hospitality_food,6,166.6,0.1,0.0005,7.7,0.1731,0.0206,11,16,0.1611,A,5,5.0,0,2,3,0,1,139.4,0,0.2932,0,0,0.3257,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7661,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,91.0,wholesale_retail,1,117.1,-2.5,-0.0211,1.6,0.3251,0.0987,10,20,0.1013,M,3,5.4,0,1,0,1,0,0,0,1.2308,0,0,0.3972,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7662,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.8,8.2,agriculture,3,273.6,4.8,0.0177,6.4,0.7755,0.1574,10,13,0.069,B,4,13.3,0,1,4,0,0,0,0,0.1767,0,0,0.4527,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7663,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.4,75.1,agriculture,15,247.4,19.4,0.0785,42.2,0.2993,0.2716,16,13,0.3525,C,2,14.7,0,0,2,0,0,0,0,0.5248,0,0,0.1755,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7664,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.6,68.4,wholesale_retail,1,124.2,2.3,0.0187,13.7,0.1191,0.2674,15,21,0.2617,C,2,2.8,0,1,2,0,1,224.3,0,0.5751,0,0,0.2745,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7665,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.3,105.0,construction,1,83.1,12.3,0.1479,31.8,0.3327,0.0298,3,16,0.5955,M,3,4.3,0,0,2,0,1,145.8,0,0.0547,0,0,0.1191,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7666,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,38.9,wholesale_retail,1,473.8,4.2,0.0089,8.0,0.6053,0.1154,11,15,0.2472,M,3,23.8,0,1,1,1,0,0,1,0.8064,1,0,0.4484,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7667,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.9,97.0,wholesale_retail,3,222.8,3.2,0.0146,14.5,0.05,0.1449,9,13,0.1626,B,4,5.1,0,2,6,0,1,45.0,0,1.1384,0,0,0.2927,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7668,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.8,83.3,hospitality_food,1,638.1,39.6,0.0621,39.7,0.5662,0.0111,11,20,0.0694,M,3,8.9,1,6,2,0,1,81.6,0,0.3114,0,0,0.5604,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7669,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.9,62.9,education,73,255.3,7.0,0.0273,23.5,0.3294,0.031,8,8,0.412,M,3,13.5,0,1,1,1,0,0,0,0.9485,0,0,0.208,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7670,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,11.7,66.3,construction,3,595.7,34.8,0.0585,71.8,0.9,0.0163,7,25,0.6456,M,3,30.0,0,1,4,0,1,270.4,1,0.3134,0,0,0.1209,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7671,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.7,84.8,wholesale_retail,1,1497.7,104.4,0.0697,84.1,0.5742,0.0258,10,9,0.3927,B,4,15.1,1,4,1,0,0,0,0,0.6619,0,0,0.3767,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7672,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.5,209.3,hospitality_food,2,130.5,12.0,0.0922,27.0,0.453,0.0094,6,15,0.4758,B,4,5.2,0,0,2,0,0,0,1,0.3293,0,0,0.2048,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7673,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.3,26.3,manufacturing,1,652.2,2.9,0.0044,19.4,0.1887,0.0447,7,17,0.604,D,1,29.3,0,0,1,0,0,0,0,0.721,0,1,0.0799,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7674,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,63.5,wholesale_retail,5,1390.3,-16.0,-0.0115,-27.1,0.1669,0.0502,10,12,0.5592,C,2,74.1,0,2,1,0,0,0,0,1.2442,0,0,0.3768,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7675,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,9.9,57.3,wholesale_retail,1,108.1,5.5,0.0505,33.2,0.5365,0.0735,18,15,0.4657,C,2,4.8,0,0,0,0,0,0,0,0.6077,0,0,0.1396,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7676,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.9,113.0,manufacturing,1,204.3,4.9,0.0238,10.9,0.1363,0.0323,10,16,0.0811,C,2,4.6,0,1,1,0,0,0,0,0.5109,0,0,0.3782,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7677,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,73.5,manufacturing,2,1949.1,-27.2,-0.014,-13.0,0.1424,0.0507,4,19,0.1697,B,4,58.5,1,4,4,0,1,621.6,0,0.5321,0,0,0.422,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7678,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.3,121.7,wholesale_retail,1,124.6,-2.5,-0.0203,-1.0,0.3892,0.0332,5,19,0.335,B,4,3.6,0,2,0,0,0,0,0,0.5221,0,0,0.4701,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7679,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.6,77.5,wholesale_retail,1,13.0,-0.1,-0.0092,5.2,0.9,0.0749,10,16,0.8405,M,3,0.3,0,1,2,0,0,0,0,0.3828,0,0,0.3754,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7680,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.1,73.6,wholesale_retail,1,46.6,-0.4,-0.0079,8.8,0.2335,0.0238,8,20,0.6029,C,2,2.4,0,0,3,0,0,0,0,0.2923,0,0,0.3013,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7681,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.7,11.1,wholesale_retail,1,56.8,7.3,0.1284,22.7,0.2742,0.0703,13,12,1.0229,C,2,3.1,0,1,2,0,0,0,0,0.6072,0,0,0.2016,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7682,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,42.9,construction,6,97.1,1.1,0.0116,3.4,0.2538,0.0156,10,13,0.5243,A,5,5.8,0,2,3,1,0,0,0,0.3469,0,0,0.4647,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7683,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.4,12.1,manufacturing,40,289.8,13.1,0.0451,15.3,0.5884,0.0331,12,12,0.4785,D,1,3.9,0,0,0,1,0,0,0,0.1123,0,0,0.3746,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7684,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,41.2,wholesale_retail,7,1660.6,64.8,0.039,105.4,0.2224,0.0128,4,16,1.0754,A,5,68.2,0,3,3,0,1,85.6,0,0.0461,0,0,0.1191,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7685,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.1,171.0,it_tech,16,466.8,58.7,0.1257,110.5,0.1597,0.001,12,26,0.4461,C,2,21.4,0,1,2,0,0,0,1,0.1199,0,0,0.1403,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
